3.1204	2.70026
2.95934	2.99178
3.36438	3.32758
2.46104	2.7546
2.63299	3.27197
3.06264	2.96355
2.66346	2.59447
2.76136	2.98475
2.82817	3.07203
3.13045	2.72917
2.85388	2.8211
3.22203	3.44706
3.12219	2.34844
2.76738	2.8121
3.14546	3.06887
2.60267	3.12053
3.11857	2.95267
2.33803	2.92621
3.0182	3.16176
3.1885	2.77521
3.17849	3.40483
3.12692	2.86246
3.23279	2.78478
3.21854	2.99996
3.29492	2.67586
2.72704	3.47109
2.88756	2.99196
3.24352	3.19125
3.48426	2.99114
2.77142	2.91159
2.47562	2.5232
3.41502	3.08647
2.68868	3.00871
2.87429	2.60333
1.86388	3.1278
3.67351	2.57083
2.81876	3.13576
2.77023	3.11127
3.04312	3.17078
3.48977	2.75444
3.23247	2.68374
2.71944	3.08831
2.72045	3.45224
2.65111	3.36206
3.10657	2.75903
2.69081	3.32381
2.62264	2.74571
3.13817	2.87527
2.65595	2.62351
3.15864	3.49434
3.2547	2.67193
2.84327	3.42939
2.68086	3.37233
2.94287	2.92813
3.43616	3.02023
2.88256	2.90004
3.15322	3.19228
2.9473	3.18069
2.37563	2.83913
3.06164	2.8466
3.20929	2.87403
3.34562	3.27943
3.02002	3.03933
2.80151	3.2142
2.82428	2.61156
2.39223	3.02279
2.80938	3.42197
2.82042	2.80875
2.8091	2.84439
3.00832	2.87625
3.54231	2.78662
3.50954	3.01439
3.14113	2.77932
2.93284	3.21764
2.95924	3.0819
2.80059	3.26498
2.84001	3.58318
2.82722	3.09859
3.04755	2.73998
2.83199	2.9595
2.22759	3.05628
3.15687	2.92246
2.93967	2.60714
3.03038	3.0348
2.98825	3.14972
3.1706	2.87078
2.8221	3.19021
3.01146	2.85728
2.47922	3.27362
3.04483	2.95674
3.5616	3.04903
2.56813	2.80094
3.36307	3.04871
3.53232	3.26332
2.76802	2.7055
3.26712	2.61884
3.06561	3.15741
3.54631	3.26145
2.98852	3.17234
2.9063	2.84473
2.93013	2.70301
3.33856	2.94988
3.3284	3.00143
3.21507	3.39596
3.31864	2.79994
3.0723	2.8626
2.62478	2.66313
3.22197	3.49421
3.14587	2.75437
3.18255	3.28843
3.13491	2.70852
3.59236	2.52583
2.76184	2.67354
2.88194	3.32557
2.66604	2.9498
3.99139	2.92524
3.13198	3.23239
2.76163	3.15617
2.8494	3.00397
3.15099	3.0239
3.23354	3.47783
2.77257	2.91814
3.43531	2.65444
3.14253	3.15657
2.59925	3.0798
3.35555	2.99684
2.81016	2.8164
2.64733	2.80183
3.12782	3.00449
3.21517	3.13417
2.80068	2.67333
2.9778	2.57258
3.07884	3.15415
3.18182	2.88627
2.35542	3.08777
2.99266	3.3878
2.87725	3.06225
3.75548	2.91608
2.94959	2.36273
3.42465	2.81567
2.81932	3.21367
3.80979	3.00794
3.28135	3.19691
2.39357	2.886
3.13655	2.98515
3.45647	3.21427
3.01453	2.74479
3.63105	2.7596
3.60978	2.83264
2.7205	3.1923
2.76739	2.94619
2.31594	2.9818
2.72187	3.06844
2.76574	3.12262
2.90529	2.96632
3.19365	2.94134
2.57875	2.82195
3.00857	3.04578
2.87931	3.0041
2.52851	3.45917
2.1399	2.89997
2.74031	2.96807
3.33204	3.38414
2.26123	2.67324
2.88837	3.04564
2.15501	3.0863
2.3226	2.83968
2.07872	3.31817
2.74459	3.52456
3.44056	2.56307
3.29107	3.11927
2.96844	3.34805
2.95089	3.09687
3.46227	2.97386
3.7985	2.9846
3.31663	2.21094
2.59725	2.89628
3.09071	3.34165
3.56385	2.64755
2.84891	3.31071
3.21991	3.1211
3.25186	2.94557
2.98629	3.47669
2.79791	3.19223
3.27003	2.76398
3.34787	3.16854
2.79345	2.94632
3.61601	3.36812
2.64575	2.54864
2.49623	2.55603
3.01581	3.15798
2.55583	3.33419
2.83457	3.05595
3.02519	2.95943
2.99653	3.10659
3.75807	2.78982
2.78093	3.09875
2.68746	2.74642
2.99768	3.14642
2.74886	2.79209
2.46994	3.10874
3.20228	2.46583
2.64798	2.55014
3.71729	3.32861
3.14786	2.90148
2.97869	2.983
2.77077	3.27209
2.654	2.97007
2.90055	3.21269
3.06681	2.97675
3.01708	3.00827
3.01509	2.5013
3.199	2.81227
2.62409	3.05049
3.0981	2.91726
3.07879	2.81597
2.94333	2.68782
2.81437	3.40934
3.02276	2.72083
3.33661	3.06281
2.60225	3.13397
2.54913	2.72333
2.42262	2.93306
3.06482	3.25147
2.96795	3.16049
3.09056	3.25462
2.79046	2.97131
2.95049	3.03589
2.52359	2.84159
3.45015	2.72006
3.28826	3.06748
2.99447	3.31587
3.28991	2.7412
2.961	2.94674
3.15129	3.33165
2.65972	2.89654
2.91994	2.93885
2.93473	2.92617
3.30359	3.12414
3.06492	3.1229
2.65804	2.70854
2.99408	2.9225
3.16879	2.78688
3.5288	2.40668
2.62081	2.94997
2.45406	3.35313
2.98087	2.85464
3.1825	2.65762
3.35607	2.79626
2.79041	2.58647
3.06619	3.45377
2.79544	3.06612
3.21698	2.61207
3.21342	2.99367
2.53517	3.20042
2.84305	2.79666
3.41649	2.92215
2.71311	3.35029
2.60331	2.57304
3.47184	2.66623
3.10001	2.95464
3.61163	2.41851
3.02207	2.39991
3.62043	2.76129
3.14906	2.90513
2.95041	3.01657
3.17042	3.28464
2.89279	3.29755
3.15599	2.66392
3.29583	2.90662
3.0093	2.8842
2.55803	2.83996
3.01449	2.64331
2.6766	2.86962
2.85465	2.77764
2.99247	2.87097
3.30863	2.95364
2.90315	2.72499
2.39825	3.28071
3.2064	3.32993
2.99254	2.91734
3.45431	3.26667
3.17378	2.72438
2.86983	2.72542
3.46115	2.92837
3.26273	2.86334
3.01027	2.7812
2.97868	2.76141
3.31184	3.04677
2.59147	3.30754
2.74276	2.74117
2.32438	2.94367
3.27802	3.32221
2.99296	3.04521
3.31377	2.66282
2.94132	3.58868
2.68996	2.67929
2.94911	3.1979
2.95664	3.11689
2.67782	3.17976
1.72792	3.33477
2.70537	3.11602
2.99526	3.11422
3.05397	2.59806
2.78623	2.86224
3.70615	3.01355
2.84803	3.27096
2.48594	3.09243
2.18048	3.01301
3.47618	3.30298
3.51781	2.80168
2.41368	3.30479
2.97992	2.71512
3.24398	2.97318
3.17692	3.09154
3.17749	3.12281
3.12832	3.03011
3.25496	3.28208
3.53472	3.11087
3.13968	3.00266
2.14086	2.99787
2.60163	3.56853
2.35997	2.99472
2.56979	2.84061
2.20062	2.43294
2.83445	3.10882
2.79129	2.45175
3.09578	2.51937
2.79149	3.24151
3.77061	2.83595
2.87883	2.91293
2.66988	3.02604
3.30286	2.65386
3.48033	3.00915
2.79039	3.45791
3.37461	2.71068
2.86384	2.94111
2.43041	3.1984
3.22953	2.76806
2.67659	3.02693
2.62004	2.85473
2.42801	3.13297
2.62499	2.60791
3.38073	2.80111
3.71248	3.07427
3.01652	3.35678
3.52944	3.01
3.31442	3.15894
3.02668	2.94141
3.66492	3.42176
2.88252	3.09565
3.64	3.11628
3.07203	3.02434
3.40907	2.86656
2.50228	3.03372
3.40674	2.55387
2.36426	2.72795
3.15792	3.07243
3.05395	2.71336
3.46617	2.81967
3.07293	2.81036
3.69112	2.59578
2.65846	3.19953
2.63927	3.0237
3.08264	3.10171
2.3831	3.0517
2.81411	3.51453
2.72443	2.75584
3.17919	3.08073
3.08927	3.21079
3.52216	2.75929
3.98234	2.76967
3.40389	3.13906
2.75042	3.13764
3.1576	3.35902
2.30702	2.90692
2.99514	2.65182
2.32027	2.44028
3.28675	2.78838
2.9648	3.12641
3.64434	3.18174
3.14111	3.0804
3.36839	3.16508
3.04834	3.13627
2.89628	2.89123
3.22189	3.05351
2.71076	2.89086
3.09944	3.38011
3.01048	3.38243
2.70655	3.15574
2.83531	3.34262
2.73281	2.63217
2.77249	3.37196
3.27783	3.14508
2.98771	3.04748
2.80207	2.75971
2.31886	3.11893
2.88004	2.87125
3.18463	2.9448
2.20508	2.6788
3.02418	3.40973
2.83299	3.17781
3.36151	3.21629
3.0939	3.46149
3.03695	2.94799
3.4082	3.02301
2.88937	3.03037
3.10543	3.12107
2.66963	2.9111
2.63886	2.54443
3.46299	3.03821
3.40887	2.93858
3.032	3.04956
2.28448	3.03974
3.46153	2.80213
2.83517	2.98756
2.73136	2.54662
2.63938	2.72264
2.43535	2.96786
3.33569	2.83806
2.94052	2.94322
2.73498	3.17327
2.87943	3.17249
2.7735	2.66031
3.16031	3.47694
3.65112	2.84403
3.46804	3.2152
2.89084	3.11163
3.10698	3.61556
2.91373	3.39587
2.78121	3.18154
2.61822	3.14823
2.79907	3.13435
3.30446	3.19183
3.08798	2.94447
1.99773	2.91211
3.01548	2.87547
3.31101	3.43487
3.33334	3.13072
2.83018	2.25405
3.08861	2.95868
2.57931	2.98037
3.17677	3.08814
3.06321	3.45309
2.96506	3.01498
3.10137	3.12411
3.29601	2.95033
3.034	3.00482
2.47563	3.35928
3.05704	2.94289
2.84957	2.85731
2.99105	3.4136
3.3422	3.28473
2.32655	2.71516
3.21324	3.04649
3.39473	2.89979
2.7984	3.07221
3.05208	2.85887
3.02385	2.99725
3.21949	3.21698
3.11761	3.11981
3.27788	3.17392
2.51029	2.94934
2.73086	2.83264
2.89873	2.79755
2.79416	2.64134
2.99444	2.53049
2.23968	2.85598
3.04872	2.66918
3.07338	3.20541
2.79404	2.55928
3.08621	3.28351
3.08948	2.85851
2.98092	2.50924
3.28559	3.18896
2.72475	2.9241
3.21427	2.49467
3.64629	3.42879
3.11888	2.45617
3.23569	3.03221
2.87092	2.7538
2.95954	2.95118
2.01424	2.61561
2.91109	3.00568
2.89507	2.60756
2.82377	3.26448
2.55135	3.21523
3.46401	2.8615
2.93514	3.21411
2.9667	2.6565
3.06658	2.95784
2.7372	2.65952
2.61194	2.75925
2.79637	3.35504
2.59736	2.88476
2.83698	2.77443
3.26976	3.09267
3.18854	3.22708
2.6674	2.69878
3.13272	2.93267
3.00216	3.06636
2.8541	3.11901
3.51742	2.96202
2.73687	2.75987
2.43175	2.84156
3.06985	2.9446
2.45363	3.09923
3.19829	3.09638
2.59971	3.16816
2.73092	3.00867
2.75543	2.48916
2.54341	2.97482
3.46535	3.39135
3.35824	3.11025
3.38662	2.95
2.48241	3.48365
2.50358	3.34717
3.33119	2.93537
2.82061	3.17671
3.00177	2.9136
2.97554	2.87744
3.2619	2.84526
2.90083	3.10666
3.32959	3.01027
2.69778	3.14019
2.72031	2.61447
3.22671	3.46306
3.10844	2.83351
2.42177	2.6683
3.45216	2.86841
3.08152	3.03311
2.90359	3.14199
3.16796	2.84701
2.90514	3.41876
2.96666	2.38686
3.17795	3.14411
3.65569	2.87796
2.79222	2.96301
2.48329	3.20081
2.95315	2.92461
3.51572	2.85754
3.06458	3.09936
3.2303	3.34332
2.98692	2.33058
2.96676	3.09952
2.99981	2.89081
3.36682	3.33867
2.72001	3.15255
2.53677	2.86151
2.50357	2.96147
3.34017	2.89304
2.97903	3.12066
3.15833	3.33781
3.10358	2.59586
2.63299	3.49032
3.11495	3.08558
3.60037	2.8784
3.28288	3.1298
3.39698	2.93254
2.63905	2.58238
2.52149	2.90461
3.1364	3.00089
2.74868	3.1356
2.93866	3.069
3.00601	2.80929
3.1353	3.08359
3.27937	2.84132
2.61503	2.70173
3.01101	2.79597
2.76152	3.21031
2.72103	2.97336
3.60769	3.00974
2.9651	3.03209
3.06123	2.90061
2.96074	3.07319
2.75458	2.8657
2.50319	3.49914
2.82164	2.79988
2.52888	3.37598
3.04803	3.24417
3.03939	2.89884
2.69105	2.61032
3.69901	3.29402
3.37659	2.98192
2.39904	3.09867
2.75295	3.05021
3.77776	2.57474
3.48863	2.88221
2.5996	2.9144
3.06135	3.15042
3.00768	3.8864
2.94048	3.13053
2.68627	3.06836
2.81595	3.1319
3.03133	2.75683
3.34513	2.86547
3.04816	3.15812
3.20697	3.15912
2.62872	3.00375
2.68579	3.11014
3.74618	3.19082
3.05511	2.85365
3.08077	3.26553
2.84274	3.12596
3.40066	3.12558
3.10018	3.26203
2.32277	3.22721
3.19704	2.77763
3.06885	2.58179
2.67337	2.72745
3.55411	3.49597
3.2809	2.62762
2.85279	3.35784
2.82081	2.90988
2.87784	3.11277
3.1445	3.01123
3.54806	2.83144
3.32474	3.03228
2.3315	2.89484
3.06405	3.11282
3.77657	3.30139
3.30574	3.18851
3.88577	3.27623
2.5821	2.75595
3.10527	2.94848
2.55891	2.95641
3.56	3.14194
2.88418	2.53134
2.69681	3.18774
3.43093	2.96521
2.9839	3.19958
3.21733	3.6221
2.76584	3.51989
3.26063	2.6342
3.51569	3.0769
2.26905	3.24971
2.55418	2.87478
3.18042	2.77651
2.53671	3.33975
3.30286	2.62938
2.70998	3.40032
3.42667	2.66636
2.77343	2.97911
2.71399	3.11883
2.96119	2.86634
2.97093	3.02466
2.73279	3.30039
3.19189	2.48601
2.51367	3.42562
3.04791	2.99853
3.39329	3.18293
2.36994	2.76515
3.30014	2.64428
3.89694	3.17944
3.08506	3.15266
2.60875	2.95545
3.42432	3.12081
3.14788	2.97377
3.38154	3.07147
2.91681	2.79288
2.99734	3.5139
3.0578	3.23084
2.85701	2.90344
3.05167	3.04163
3.07085	3.05008
3.13977	3.30527
3.52181	2.69803
3.2603	3.08095
3.09244	2.97006
3.31313	2.83548
2.56475	3.02551
2.54615	3.33001
3.13883	3.21027
2.61839	2.91971
2.70063	3.29754
2.54114	3.20751
3.09204	3.41474
2.74307	2.55097
2.66131	2.75928
3.06039	3.1678
3.48621	2.73894
2.95937	2.84231
3.53379	3.14505
3.99618	3.24482
2.77148	2.9171
2.60505	2.96526
3.2583	3.24536
3.43039	3.03157
3.19843	3.03137
3.01815	3.00374
3.26688	2.6227
2.91459	2.69946
3.03242	2.71161
3.38587	2.92223
2.67733	2.995
2.7861	2.85501
3.23076	3.16133
3.23087	3.40854
3.16853	2.90674
2.77493	2.97579
3.45747	2.68241
2.91923	3.69117
3.09081	2.91297
2.64572	2.81921
2.63586	2.86203
3.28692	3.08274
3.26368	3.09583
2.79161	2.8011
2.84423	2.97476
2.70635	2.32226
2.68633	2.93365
2.31273	3.49181
2.95514	3.11622
2.96502	3.16704
2.13855	3.06576
2.65381	3.09125
3.25807	3.09371
3.00511	3.04403
2.91508	3.07991
3.51749	2.63607
3.46484	2.96267
3.86815	2.45253
3.36379	3.1885
3.2404	2.63762
1.98252	2.89785
3.06039	2.77169
3.32347	3.1013
3.4554	3.21421
3.35638	2.79589
3.34424	3.10996
3.25805	2.54627
3.40536	2.84078
2.4783	2.58483
3.17612	2.88108
2.80489	3.31945
3.06461	3.21929
3.27492	3.37767
3.17454	2.92173
3.03467	2.80921
3.13159	3.08252
3.29287	3.09159
3.42015	2.7747
2.41704	3.20277
2.53478	2.83574
2.87074	3.26775
3.16707	3.45345
2.59463	3.22805
2.81253	2.97547
3.20023	3.05011
2.93271	3.25376
2.55108	2.46132
3.62753	2.67444
3.37521	2.67494
2.64915	3.09593
3.48994	3.02661
3.42351	3.2451
3.25114	2.73758
3.57197	2.80872
3.62025	3.22176
2.74106	3.28997
2.54109	2.7808
2.85396	3.44189
2.25311	2.89346
2.77649	2.61957
2.52173	3.17657
2.84988	2.76939
2.85463	2.88293
3.03933	3.01247
3.04826	3.09788
3.28335	2.70114
3.10548	2.466
3.30919	2.71172
2.39264	2.31819
2.94025	3.04911
2.84503	2.71717
2.94509	2.7508
2.86321	3.19134
2.33897	2.84818
2.97755	3.05996
2.76404	2.9865
2.93324	3.31217
3.36329	2.81484
3.18114	3.51803
2.61989	3.12723
2.42664	3.18656
2.30466	2.91262
2.96336	3.78721
2.73011	3.14241
2.52212	3.36368
3.09346	2.80232
3.22191	3.23616
3.08658	3.0241
2.90591	3.05666
2.87403	2.9338
2.38806	3.15482
3.33325	2.66656
2.5567	2.46237
2.64084	3.12897
2.84709	2.85783
3.46354	2.71715
2.77613	3.04207
2.71328	3.06151
2.398	3.1627
3.32135	3.06439
3.06986	2.91054
2.52041	3.38033
3.07204	2.81512
2.2775	2.92397
3.24053	3.11214
2.85636	2.4228
2.47022	3.23283
2.81961	3.13929
2.38269	3.35236
2.45862	3.11295
3.48961	3.10202
3.40491	3.1221
2.61399	3.03799
3.27639	2.74351
3.2354	2.92211
3.25662	3.12099
3.23897	3.09763
3.18112	3.04846
2.86329	2.91477
2.68288	3.10585
3.65376	3.37804
3.64477	3.62107
3.05585	2.77051
2.67604	3.14182
3.39575	2.75991
2.68371	2.65359
2.60281	3.31314
3.11859	3.07745
3.04169	3.25112
3.05896	2.73703
3.07675	2.99045
2.81675	3.5866
2.82651	2.99005
2.55757	3.38461
3.34239	3.1117
2.7571	3.067
2.83533	3.08408
2.4302	3.28268
2.85327	3.25408
3.26494	2.76481
2.47301	3.26234
2.97326	3.40646
2.92419	2.93764
2.73396	2.9558
2.69136	2.94628
2.59037	2.75759
3.29669	3.0567
2.38527	2.76231
3.10488	3.1196
3.00164	3.1559
3.14244	3.27964
2.97454	3.35325
3.63354	3.24259
2.7173	3.07664
2.89045	2.78882
2.79391	3.13656
2.75894	2.49809
2.88455	2.84767
2.75663	2.61408
2.66952	2.83305
2.82472	3.03459
3.59575	2.9216
3.01115	2.34109
3.24207	2.7084
3.642	3.05789
2.62677	2.8842
3.21855	3.10221
3.54998	2.92678
2.42333	2.87779
2.91165	3.27702
3.36029	2.96367
3.21564	3.44977
2.5673	2.71591
2.72042	3.41995
3.37337	2.53632
2.29614	3.17517
3.09375	3.16003
3.2082	3.08454
2.9459	3.19884
2.96521	3.01913
2.84246	2.88619
3.18225	3.11259
3.2251	2.91835
2.88841	2.75989
3.13488	2.6515
2.97663	2.80216
3.23177	3.07644
3.1087	3.22814
2.94542	3.069
2.73815	3.23886
2.96973	2.68797
3.69484	3.00977
2.92605	2.72808
2.87477	2.44696
3.60444	3.23009
2.95351	2.61131
2.80776	2.98419
2.84757	2.8902
3.28166	2.53594
2.95792	3.08168
2.54708	2.83323
3.3359	2.8968
3.16033	3.11015
3.0237	2.73974
3.32939	3.33329
2.82242	3.19548
2.84552	2.65089
2.54801	3.0339
2.97603	3.19059
2.66341	3.02271
2.92861	2.97055
3.50018	3.43439
2.52525	2.86557
3.44159	3.40427
3.32273	3.13473
2.88821	2.74528
3.27303	2.50091
2.54043	3.11637
3.0136	2.95488
3.54822	2.78172
3.47338	3.10193
2.40176	3.12632
2.72253	2.97629
3.13072	2.65839
2.89521	2.56653
2.69193	2.80926
2.74787	2.93343
2.37455	2.75948
3.3141	2.91746
2.94676	2.947
2.93784	3.03254
2.75296	3.63442
2.13453	2.81267
3.31527	3.042
2.71976	2.55994
2.63747	3.13267
3.25784	3.40979
2.23189	3.35065
2.7825	2.98856
2.31813	3.30552
2.49055	2.84572
3.13383	2.63779
3.39807	2.69556
3.29802	3.01741
3.09169	3.14249
2.70885	2.61985
3.01062	3.15822
3.1874	3.17691
2.86752	3.23832
3.49282	3.18122
3.17706	2.95997
3.01296	3.6397
2.77139	2.96962
2.51854	3.07107
3.18916	2.92479
2.94614	3.35507
3.41472	3.07362
3.10214	2.8065
2.98489	2.81947
3.16969	3.54432
2.95576	3.40647
2.73081	2.97441
2.85023	3.51353
2.50565	3.19654
3.02324	2.93884
3.09818	3.33239
3.17296	2.95245
3.56746	3.10628
2.64682	2.53863
3.18375	3.13755
2.83034	2.58032
2.91646	2.27974
2.87545	2.89821
2.57785	2.85105
3.09334	2.72094
3.26401	3.04328
2.6326	2.93924
3.47503	3.12634
2.77745	2.9004
2.57705	3.03015
2.93565	3.12032
3.84041	3.00256
3.3611	2.61054
3.06151	2.79955
3.20716	2.93629
2.56923	2.98856
3.30464	3.19926
2.62059	2.70887
2.95278	2.94517
2.93067	2.80726
2.72348	2.93419
2.63125	2.82587
3.25312	3.03087
2.85731	2.52823
2.69653	2.3128
2.88294	2.8122
2.79817	2.93281
2.57458	2.81005
3.51588	2.87638
3.04689	3.17582
2.89652	3.02873
2.70933	3.15888
2.95232	2.26682
3.23569	3.05925
2.80688	3.5626
3.15864	3.31881
3.17101	2.83829
2.55425	3.0899
3.13829	3.04184
2.99144	3.32719
2.60734	3.25391
2.90665	3.03135
3.16227	3.04455
3.48276	2.76501
3.02062	2.71502
2.87026	2.3213
2.79638	2.87871
3.03891	2.87043
3.04931	3.42564
2.98526	2.81985
3.09566	2.69479
3.49401	3.10857
3.54931	2.86029
2.84435	2.58147
2.95226	2.81904
2.74371	3.22806
3.46912	3.17156
2.51745	2.94791
3.01778	3.10485
3.48421	3.2638
3.19859	3.25256
1.91402	3.04068
2.62626	2.97773
2.9474	3.3584
2.88288	2.89058
3.44963	3.5241
3.30352	2.80579
2.6845	3.19629
2.9053	3.0029
3.27615	3.05288
3.76988	3.03524
2.93046	3.40231
2.68395	2.71669
2.52556	3.24479
2.93887	3.13854
2.71289	3.25881
3.57472	3.04887
2.50866	3.11959
3.25932	2.87383
3.60765	3.34857
3.76885	2.97324
2.44635	3.33397
2.31675	3.46659
2.82129	3.11885
3.33245	3.15073
3.23434	3.25924
2.80712	3.30296
3.22369	3.1555
3.27398	3.35176
2.52025	2.71976
2.98562	2.59204
3.35366	2.76024
3.00303	2.62612
2.37626	3.15984
3.3843	3.29734
2.82885	2.95929
3.50148	2.94766
2.56253	2.64731
2.69202	2.46126
3.34398	2.93126
2.52816	3.43844
3.00506	2.91567
2.93836	3.20943
2.84412	3.28122
2.63176	3.12343
2.67999	2.9199
2.72613	3.11215
2.67277	2.87505
2.80417	3.08596
3.07669	3.04825
3.37063	2.70034
2.77775	3.11738
2.91835	2.96521
2.68953	2.9406
3.17541	3.11519
2.71184	3.40412
3.05088	3.06442
3.13147	3.43743
2.67768	3.06972
2.81859	2.82529
2.83812	3.13842
2.96395	2.86719
2.8241	2.89019
2.37633	2.89311
3.46384	2.97652
2.84157	2.82042
2.55223	2.98153
3.00221	2.9718
2.70033	2.60966
2.43888	3.2793
3.2851	3.35764
3.19906	3.12586
2.58197	3.00514
3.73802	2.89833
2.90169	2.91189
3.27923	2.88396
3.54521	2.91682
3.50329	2.78472
2.51849	3.00166
3.17109	2.8895
3.20198	2.72312
3.70195	3.39047
2.71015	3.0636
2.90714	3.08092
2.98813	3.07379
3.32514	3.27537
2.91428	2.83632
2.82497	2.99343
3.03215	3.07471
3.05241	2.94599
3.17623	2.79155
2.67957	3.12196
3.22997	3.25427
3.67855	3.17828
2.91908	2.9676
2.65056	2.53465
2.95434	2.94091
2.62435	3.46067
2.76146	2.35835
2.43082	3.19198
2.5146	2.75607
2.45082	3.43346
2.83936	3.23901
3.51209	2.98557
2.96801	2.77654
2.72367	2.95149
2.99383	2.33234
2.98512	2.86503
3.11707	3.1197
3.44835	3.29223
3.09586	2.46462
3.34593	3.3224
2.93355	2.89021
3.53944	2.94277
2.78334	2.44109
3.23225	2.59614
2.6682	3.0836
2.44903	2.71956
3.2548	3.40968
2.81254	2.662
3.41485	2.91023
2.79788	2.61833
2.30144	3.28842
